term,estimate,std_error,conf_low,conf_high,seed,true_value,index
lambda,0.5106640783035526,0.012208485584174634,0.4867358862527939,0.5345922703543113,20191087,0.5,70
beta_0,-4.692376424838621,0.31565695890858364,-5.311052695768884,-4.073700153908357,20191087,-5,70
beta_logHI,1.8607292843574663,0.0962043996471811,1.6721721258946936,2.049286442820239,20191087,2,70
beta_logNI,0.9416755707290996,0.054084400494975524,0.8356720936335074,1.0476790478246918,20191087,1,70
lambda,0.49906721398619514,0.011632156217965409,0.4762686067364393,0.5218658212359509,20191088,0.5,71
beta_0,-4.498381787723334,0.28194702027802965,-5.050987793016656,-3.9457757824300117,20191088,-5,71
beta_logHI,1.8681863223656197,0.08925047258096687,1.693258610503745,2.0431140342274943,20191088,2,71
beta_logNI,0.8752984201436227,0.0497433702454332,0.7778032059929323,0.9727936342943131,20191088,1,71
lambda,0.5109113443702431,0.011246706956106323,0.4888682037915986,0.5329544849488876,20191089,0.5,72
beta_0,-5.298066590115628,0.3330401107177689,-5.950813212529686,-4.645319967701569,20191089,-5,72
beta_logHI,2.068030968770097,0.10522235714267508,1.8617989384020428,2.2742629991381507,20191089,2,72
beta_logNI,1.093618368728252,0.05961179602297264,0.9767813954694775,1.2104553419870263,20191089,1,72
lambda,0.4962036390354088,0.01140937530567445,0.4738416743501862,0.5185656037206314,20191090,0.5,73
beta_0,-4.721832095340806,0.288446991679788,-5.287177810482115,-4.156486380199498,20191090,-5,73
beta_logHI,1.8457441643603787,0.08879413042318071,1.671710866692392,2.0197774620283653,20191090,2,73
beta_logNI,0.9682176650852209,0.05227700608705787,0.8657566159350063,1.0706787142354355,20191090,1,73
lambda,0.49525384991177446,0.011431110574446868,0.4728492848825636,0.5176584149409853,20191091,0.5,74
beta_0,-5.073670628317425,0.32867706267862207,-5.7178658337119375,-4.429475422922912,20191091,-5,74
beta_logHI,1.9594382652750748,0.09851163739092726,1.7663590039307882,2.1525175266193615,20191091,2,74
beta_logNI,1.0444037543649058,0.06099250851802649,0.9248606343428215,1.1639468743869903,20191091,1,74
lambda,0.4824535516326881,0.010903205788338461,0.4610836609715161,0.5038234422938601,20191092,0.5,75
beta_0,-5.364487180912443,0.34499131677437767,-6.040657736769272,-4.688316625055614,20191092,-5,75
beta_logHI,2.0883651376352432,0.10885360847597501,1.8750159854351083,2.3017142898353784,20191092,2,75
beta_logNI,1.0779227603420194,0.06184873087613912,0.9567014753352763,1.1991440453487625,20191092,1,75
lambda,0.49607138457062355,0.011832118234909988,0.47288085896938037,0.5192619101718667,20191093,0.5,76
beta_0,-4.856049149126127,0.336484784547939,-5.515547208185807,-4.196551090066447,20191093,-5,76
beta_logHI,1.9589820230945576,0.10515746361175413,1.7528771817099382,2.1650868644791768,20191093,2,76
beta_logNI,0.9675438237166438,0.058091444854130474,0.8536866839926535,1.081400963440634,20191093,1,76
lambda,0.5020575246546947,0.011478696188842964,0.47955969353508526,0.524555355774304,20191094,0.5,77
beta_0,-4.924834568797344,0.3172503073066922,-5.546633745202725,-4.303035392391963,20191094,-5,77
beta_logHI,1.9663966044728256,0.09788813167900146,1.7745393918680685,2.1582538170775827,20191094,2,77
beta_logNI,1.0282981775848543,0.058767133591364935,0.913116712271125,1.1434796428985836,20191094,1,77
lambda,0.5099645534346594,0.011655696115206962,0.4871198088341103,0.5328092980352085,20191095,0.5,78
beta_0,-5.067551963250036,0.33406165247355246,-5.722300770714135,-4.412803155785937,20191095,-5,78
beta_logHI,2.065210981634448,0.10653603382475317,1.8564041922821908,2.2740177709867053,20191095,2,78
beta_logNI,1.0137630365996626,0.0589669481958678,0.8981899418575227,1.1293361313418027,20191095,1,78
lambda,0.4953157581814222,0.01167328779005373,0.4724365345317457,0.5181949818310987,20191096,0.5,79
beta_0,-4.882554987013195,0.31887498820956467,-5.507538479474576,-4.257571494551813,20191096,-5,79
beta_logHI,1.939939929399098,0.09842802909099552,1.747024537311486,2.13285532148671,20191096,2,79
beta_logNI,1.0089542703547725,0.05811584917293927,0.8950492990448496,1.1228592416646954,20191096,1,79
lambda,0.5183495407070777,0.011519240823816827,0.49577224356315325,0.5409268378510022,20191097,0.5,80
beta_0,-4.859931690359324,0.3027798290541314,-5.453369250550615,-4.266494130168033,20191097,-5,80
beta_logHI,1.9395769753436178,0.09505962842658222,1.753263527243757,2.125890423443479,20191097,2,80
beta_logNI,0.9731970254427671,0.05380014470966412,0.8677506794487824,1.0786433714367518,20191097,1,80
lambda,0.4907097936480885,0.012038819128015944,0.46711414174078536,0.5143054455553916,20191098,0.5,81
beta_0,-4.397199774877196,0.2943112867494312,-4.974039297149721,-3.8203602526046705,20191098,-5,81
beta_logHI,1.8426140845927523,0.09294105170421178,1.6604529705672222,2.0247751986182823,20191098,2,81
beta_logNI,0.8896051625236798,0.05202705957604029,0.7876339995331212,0.9915763255142385,20191098,1,81
lambda,0.48243724565118995,0.010632606177023734,0.4615977204824253,0.5032767708199546,20191099,0.5,82
beta_0,-5.775082610529372,0.3666327019667008,-6.493669501938713,-5.056495719120031,20191099,-5,82
beta_logHI,2.256338892737021,0.11669537359450857,2.027620163329338,2.4850576221447045,20191099,2,82
beta_logNI,1.1497344647092138,0.06605176825033078,1.0202753778233793,1.2791935515950483,20191099,1,82
lambda,0.516423837127472,0.012136206262635374,0.4926373099437572,0.5402103643111867,20191100,0.5,83
beta_0,-4.4692442523739055,0.29248305720467827,-5.042500510583244,-3.895987994164568,20191100,-5,83
beta_logHI,1.8277088730602409,0.09157638600199887,1.6482224546619852,2.0071952914584967,20191100,2,83
beta_logNI,0.9048263199982279,0.050950907695642714,0.8049643759351436,1.0046882640613124,20191100,1,83
lambda,0.5209817717769791,0.011773589631375439,0.4979059601307291,0.5440575834232292,20191101,0.5,84
beta_0,-4.4122513159872465,0.26679330770911003,-4.935156590413414,-3.8893460415610788,20191101,-5,84
beta_logHI,1.8771105553507088,0.08703320651552603,1.7065286051212412,2.0476925055801765,20191101,2,84
beta_logNI,0.8761242679626581,0.04683565623571091,0.7843280685483659,0.9679204673769503,20191101,1,84
lambda,0.4856929774288822,0.011173119887950712,0.46379406485355057,0.5075918900042138,20191102,0.5,85
beta_0,-5.128121289326099,0.33559567901864984,-5.785876733569917,-4.470365845082282,20191102,-5,85
beta_logHI,2.0080548710771744,0.10537379335969839,1.8015260311777996,2.214583710976549,20191102,2,85
beta_logNI,1.017186276130126,0.05812194335992882,0.9032693604331886,1.1311031918270635,20191102,1,85
lambda,0.48693158380665474,0.011210443579418555,0.4649595181402761,0.5089036494730333,20191103,0.5,86
beta_0,-4.845713482750187,0.3117998432502414,-5.456829945905895,-4.23459701959448,20191103,-5,86
beta_logHI,1.91493896120355,0.0959079842043391,1.726962766333209,2.102915156073891,20191103,2,86
beta_logNI,0.9564267788755622,0.056279626547833944,0.8461207377784433,1.0667328199726809,20191103,1,86
lambda,0.4805126174562867,0.011379330609259202,0.45820953929396446,0.502815695618609,20191104,0.5,87
beta_0,-5.257770277888156,0.3614259332385086,-5.96615209011441,-4.5493884656619015,20191104,-5,87
beta_logHI,2.004591940518667,0.10792041432402665,1.7930718152469343,2.2161120657903997,20191104,2,87
beta_logNI,1.0075772245536048,0.06267952086586087,0.8847276210882906,1.130426828018919,20191104,1,87
lambda,0.49913643164394,0.011464774582229238,0.47666588637190044,0.5216069769159796,20191105,0.5,88
beta_0,-4.90923205057917,0.3066920288488732,-5.51033738146848,-4.308126719689859,20191105,-5,88
beta_logHI,1.9701134079792064,0.09601303573948637,1.7819313158834562,2.158295500074957,20191105,2,88
beta_logNI,1.030840607031574,0.05741419849168861,0.9183108457866306,1.1433703682765177,20191105,1,88
lambda,0.4930884997389254,0.011793713159035362,0.46997324670322,0.5162037527746308,20191106,0.5,89
beta_0,-4.725975435853913,0.3121521835812631,-5.337782473368724,-4.114168398339102,20191106,-5,89
beta_logHI,1.9172748883982986,0.09612758584269124,1.7288682822258414,2.1056814945707556,20191106,2,89
beta_logNI,0.9465619825949485,0.05666007220369851,0.8355102817142604,1.0576136834756367,20191106,1,89
lambda,0.5364116916804775,0.012479833049909472,0.5119516683695823,0.5608717149913728,20191107,0.5,90
beta_0,-4.301680923245018,0.2727532802174215,-4.836267529136325,-3.767094317353711,20191107,-5,90
beta_logHI,1.7751313628446954,0.08381033827296477,1.6108661182975657,1.9393966073918252,20191107,2,90
beta_logNI,0.9392189285905415,0.051117180597249935,0.8390310956287019,1.039406761552381,20191107,1,90
lambda,0.48878827432848687,0.011250930179355776,0.4667368563843748,0.510839692272599,20191108,0.5,91
beta_0,-5.238299914169685,0.3324467749191176,-5.88988361978765,-4.586716208551721,20191108,-5,91
beta_logHI,2.090020443558969,0.10678780805133421,1.8807201857903777,2.2993207013275607,20191108,2,91
beta_logNI,1.0410062239684525,0.05850870552275788,0.9263312683617874,1.1556811795751176,20191108,1,91
lambda,0.5067641748615135,0.011339717312413606,0.48453873733431746,0.5289896123887095,20191109,0.5,92
beta_0,-4.721075459454078,0.2900485857456759,-5.289560241282381,-4.152590677625776,20191109,-5,92
beta_logHI,1.9300571203937593,0.09241822994492596,1.7489207181867634,2.111193522600755,20191109,2,92
beta_logNI,0.9308124481656606,0.05109672812998805,0.8306647013030494,1.0309601950282719,20191109,1,92
lambda,0.5017387807727456,0.010888094046920403,0.48039850858049665,0.5230790529649946,20191110,0.5,93
beta_0,-5.525786767421844,0.3482466780247097,-6.2083377140859914,-4.843235820757697,20191110,-5,93
beta_logHI,2.199744876055199,0.11291668545557654,1.9784322393086313,2.4210575128017666,20191110,2,93
beta_logNI,1.099308703309852,0.06238437119917322,0.9770375825612948,1.2215798240584095,20191110,1,93
lambda,0.5028194475095166,0.012079280567840342,0.47914449263739495,0.5264944023816381,20191111,0.5,94
beta_0,-4.532587475860909,0.2973704253838014,-5.115422799680515,-3.9497521520413033,20191111,-5,94
beta_logHI,1.882821534949366,0.09436503090089414,1.6978694729836041,2.067773596915128,20191111,2,94
beta_logNI,0.9093549435223875,0.0515151056371665,0.808387191813765,1.0103226952310103,20191111,1,94
lambda,0.478782692607,0.011308036460055413,0.4566193484094256,0.5009460368045744,20191112,0.5,95
beta_0,-5.419204574183003,0.37558265359482496,-6.155333048446843,-4.683076099919163,20191112,-5,95
beta_logHI,2.1062480747889554,0.11453794661161731,1.881757824567014,2.3307383250108966,20191112,2,95
beta_logNI,1.0797139767918738,0.06714070277252368,0.9481206174610188,1.2113073361227287,20191112,1,95
lambda,0.5149378516507223,0.012406482880650816,0.4906215920298339,0.5392541112716106,20191113,0.5,96
beta_0,-4.2700156034483205,0.27871555734456854,-4.816288057774683,-3.723743149121958,20191113,-5,96
beta_logHI,1.7416499605716165,0.08417738556991235,1.5766653165418467,1.9066346046013862,20191113,2,96
beta_logNI,0.9447401754095612,0.05249892261297851,0.841844177860968,1.0476361729581545,20191113,1,96
lambda,0.48483126996118997,0.011414070700868166,0.4624601024704945,0.5072024374518854,20191114,0.5,97
beta_0,-5.312948637308874,0.3639734903146743,-6.026323569652973,-4.599573704964774,20191114,-5,97
beta_logHI,2.1002481682137892,0.11538839903368409,1.874091061874032,2.3264052745535464,20191114,2,97
beta_logNI,1.062268049152993,0.06293143584253309,0.9389247014062351,1.1856113968997508,20191114,1,97
lambda,0.4850573908095805,0.011439594978806873,0.4626361966533938,0.5074785849657673,20191115,0.5,98
beta_0,-5.2847855188242425,0.35024524062941204,-5.971253576214455,-4.59831746143403,20191115,-5,98
beta_logHI,2.0700793486902205,0.110972948054439,1.8525763672452857,2.287582330135155,20191115,2,98
beta_logNI,1.0639164922716022,0.06076783535347147,0.9448137235603383,1.183019260982866,20191115,1,98
lambda,0.49770203503011606,0.011330419918609943,0.4754948200599253,0.5199092500003067,20191116,0.5,99
beta_0,-4.926445417522825,0.30356019405620155,-5.52141246501297,-4.331478370032681,20191116,-5,99
beta_logHI,2.0090680696625265,0.09837952518309485,1.8162477434875093,2.2018883958375435,20191116,2,99
beta_logNI,0.9903996852685591,0.054566467032255594,0.883451375121746,1.0973479954153722,20191116,1,99
lambda,0.4953372897302706,0.011211285828105967,0.47336357328679857,0.5173110061737426,20191117,0.5,100
beta_0,-5.108500495061261,0.330695115285224,-5.756651010883621,-4.4603499792389005,20191117,-5,100
beta_logHI,2.086457421238971,0.10491142201079956,1.8808348125309213,2.2920800299470208,20191117,2,100
beta_logNI,1.0264625556657316,0.06085594584305253,0.9071870935682287,1.1457380177632346,20191117,1,100
lambda,0.5091197726580471,0.011729649735657181,0.48613008162488924,0.5321094636912049,20191118,0.5,101
beta_0,-4.867926044102717,0.3113596041472104,-5.478179654471897,-4.2576724337335365,20191118,-5,101
beta_logHI,1.9997178795349178,0.09964674453908344,1.804413849061651,2.1950219100081845,20191118,2,101
beta_logNI,0.9984666877580768,0.0562187711339848,0.8882799210803666,1.108653454435787,20191118,1,101
lambda,0.5003540446992027,0.011482464951278441,0.47784882694095354,0.522859262457452,20191119,0.5,102
beta_0,-5.400757857318832,0.37151164044796453,-6.128907292434237,-4.672608422203428,20191119,-5,102
beta_logHI,2.0925644835728923,0.11384276865333941,1.8694367571120216,2.3156922100337627,20191119,2,102
beta_logNI,1.096144265767476,0.06641667309735867,0.9659699785236827,1.2263185530112692,20191119,1,102
lambda,0.5015442772765218,0.011395851293601541,0.47920881916788866,0.5238797353851551,20191120,0.5,103
beta_0,-5.0927232390810335,0.32612996569852465,-5.731926226129425,-4.453520252032642,20191120,-5,103
beta_logHI,2.0826531864930953,0.10663474363033941,1.8736529294769682,2.2916534435092224,20191120,2,103
beta_logNI,0.9904043898167926,0.05533403574438764,0.8819516726385408,1.0988571069950444,20191120,1,103
lambda,0.49131023425175735,0.011138117698999705,0.4694799247061498,0.513140543797365,20191121,0.5,104
beta_0,-5.425497426714196,0.36411810442885184,-6.13915579751374,-4.711839055914653,20191121,-5,104
beta_logHI,2.198316508012252,0.11732197514642921,1.9683696621301474,2.4282633538943563,20191121,2,104
beta_logNI,1.0510068767318106,0.06383914974014793,0.9258844424374612,1.1761293110261601,20191121,1,104
lambda,0.5011241740497364,0.011162568130692135,0.47924594253860525,0.5230024055608676,20191122,0.5,105
beta_0,-5.419115705004097,0.34698351922868287,-6.099190905921276,-4.739040504086917,20191122,-5,105
beta_logHI,2.0967599039908555,0.10668715821107998,1.887656916284212,2.305862891697499,20191122,2,105
beta_logNI,1.1146960451870276,0.06456868771876047,0.9881437427292434,1.2412483476448117,20191122,1,105
lambda,0.5047183290074513,0.01115000268400685,0.48286472531927294,0.5265719326956296,20191123,0.5,106
beta_0,-5.291662971114244,0.34275362742605886,-5.963447736439779,-4.619878205788709,20191123,-5,106
beta_logHI,2.0726506993793463,0.10752674104073055,1.8619021595645495,2.283399239194143,20191123,2,106
beta_logNI,1.0815885560763998,0.06121667781862057,0.9616060722987115,1.2015710398540882,20191123,1,106
lambda,0.5058524184060552,0.011191169059622223,0.4839181301042967,0.5277867067078138,20191124,0.5,107
beta_0,-5.140483954955254,0.31714794128887525,-5.762082497652473,-4.518885412258035,20191124,-5,107
beta_logHI,2.0223064679747385,0.09869732925436621,1.8288632572658892,2.2157496786835877,20191124,2,107
beta_logNI,1.0158355752507495,0.05700854323879025,0.9041008836916262,1.1275702668098728,20191124,1,107
lambda,0.5198711535828004,0.011267870161773226,0.49778653388325145,0.5419557732823495,20191125,0.5,108
beta_0,-5.18679256861382,0.3209730831283762,-5.8158882515522174,-4.557696885675422,20191125,-5,108
beta_logHI,2.1034840571422997,0.1032080962262521,1.9011999056259015,2.305768208658698,20191125,2,108
beta_logNI,1.0239653177038006,0.05670600009419569,0.9128235998118521,1.135107035595749,20191125,1,108
lambda,0.5105120261196726,0.012146017348954959,0.48670626956012225,0.534317782679223,20191126,0.5,109
beta_0,-4.46098310647724,0.29122803632075467,-5.031779568954242,-3.8901866440002384,20191126,-5,109
beta_logHI,1.8750087495595984,0.09196542032259705,1.6947598379042201,2.0552576612149767,20191126,2,109
beta_logNI,0.8853786206588674,0.05153873972469704,0.7843645469898775,0.9863926943278574,20191126,1,109
lambda,0.4820616102242933,0.011024990063167454,0.4604530267705731,0.5036701936780135,20191127,0.5,110
beta_0,-5.135647855407515,0.33012260456828374,-5.7826762708439094,-4.488619439971121,20191127,-5,110
beta_logHI,2.054828967123798,0.10418613666356565,1.8506278915748413,2.2590300426727548,20191127,2,110
beta_logNI,0.9660891090433608,0.05723260970293275,0.853915255284375,1.0782629628023466,20191127,1,110
lambda,0.4871020949489706,0.011560718390561045,0.4644435032680611,0.50976068662988006,20191128,0.5,111
beta_0,-4.756378354978291,0.31912487676075574,-5.381851620000155,-4.130905089956427,20191128,-5,111
beta_logHI,1.8588101333552176,0.097098317662796,1.668500927776708,2.049119338933727,20191128,2,111
beta_logNI,0.9889922005671711,0.05758642099122151,0.8761248894258156,1.1018595117085266,20191128,1,111
lambda,0.5006090556905682,0.011207774648917512,0.4786422210318489,0.5225758903492876,20191129,0.5,112
beta_0,-5.3221520530365485,0.33953138517457304,-5.987621339599708,-4.656682766473389,20191129,-5,112
beta_logHI,2.1183790289855358,0.10760498436293288,1.9074771350771917,2.32928092289388,20191129,2,112
